product_id,category,price,discount
P201757,Fashion,144.92,0.2
P201758,Home,259.31,0.05
P201759,Toys,373.18,0.0
P201760,Home,95.46,0.0
P201765,Electronics,304.23,0.0
P201770,Beauty,49.63,0.1
P201771,Electronics,1040.04,0.0
P201774,Electronics,285.65,0.0
P201775,Toys,2.14,0.05
P201777,Beauty,12.82,0.0
P201779,Electronics,386.05,0.0
P201781,Toys,86.61,0.05
P201782,Toys,18.19,0.05
P201783,Home,39.81,0.0
P201785,Beauty,60.38,0.05
P201787,Grocery,8.25,0.15
P201789,Fashion,22.9,0.2
P201790,Grocery,10.44,0.0
P201794,Home,1050.13,0.05
P201796,Toys,33.53,0.0
P201797,Sports,89.81,0.2
P201800,Sports,127.6,0.05
P201803,Home,387.68,0.0
P201804,Fashion,96.68,0.15
P201806,Electronics,444.31,0.0
P201808,Sports,95.39,0.2
P201809,Toys,20.85,0.0
P201819,Fashion,33.21,0.0
P201820,Fashion,106.41,0.0
P201821,Sports,443.34,0.0
P201823,Toys,126.34,0.0
P201827,Electronics,320.86,0.0
P201828,Toys,3.99,0.0
P201833,Home,19.1,0.05
P201834,Home,331.96,0.0
P201835,Toys,6.76,0.0
P201837,Fashion,62.98,0.1
P201838,Home,169.34,0.15
P201839,Toys,144.24,0.0
P201840,Fashion,71.54,0.0
P201843,Home,35.06,0.05
P201844,Home,331.04,0.05
P201849,Home,35.78,0.0
P201850,Electronics,418.53,0.05
P201854,Fashion,153.47,0.15
P201857,Fashion,64.37,0.15
P201860,Sports,111.69,0.0
P201862,Toys,54.85,0.2
P201863,Fashion,103.93,0.0
P201865,Home,127.14,0.0
P201867,Home,215.56,0.15
P201869,Toys,42.43,0.2
P201871,Toys,10.26,0.05
P201872,Grocery,19.22,0.0
P201873,Toys,14.88,0.0
P201874,Fashion,16.89,0.15
P201877,Electronics,393.26,0.0
P201878,Sports,41.04,0.0
P201882,Sports,30.95,0.0
P201883,Toys,36.6,0.05
P201884,Grocery,5.72,0.0
P201885,Beauty,4.56,0.0
P201887,Home,161.74,0.05
P201889,Home,30.07,0.0
P201890,Home,586.2,0.2
P201891,Beauty,12.43,0.0
P201892,Home,46.77,0.0
P201895,Fashion,39.03,0.0
P201896,Sports,85.96,0.05
P201898,Toys,1280.55,0.15
P201899,Fashion,26.69,0.05
P201902,Electronics,307.88,0.05
P201903,Toys,25.76,0.0
P201904,Sports,172.84,0.0
P201905,Home,41.02,0.05
P201907,Home,109.65,0.0
P201908,Grocery,18.91,0.05
P201912,Home,57.4,0.1
P201914,Sports,224.13,0.05
P201915,Grocery,13.44,0.1
P201918,Grocery,26.06,0.05
P201920,Toys,14.68,0.1
P201921,Beauty,71.2,0.0
P201924,Home,357.85,0.1
P201930,Sports,83.67,0.1
P201932,Electronics,430.62,0.0
P201937,Grocery,14.97,0.0
P201939,Sports,186.76,0.1
P201942,Fashion,91.9,0.0
P201946,Home,30.15,0.3
P201947,Electronics,607.11,0.0
P201951,Beauty,22.28,0.15
P201952,Sports,65.04,0.05
P201953,Home,385.74,0.0
P201954,Electronics,855.53,0.0
P201955,Sports,268.07,0.0
P201957,Toys,26.04,0.3
P201958,Grocery,3.31,0.05
P201959,Toys,2.0,0.1
P201961,Home,20.16,0.0
P201962,Sports,80.21,0.0
P201964,Electronics,178.8,0.05
P201968,Fashion,37.86,0.0
P201969,Sports,342.7,0.2
P201971,Toys,43.62,0.3
P201974,Toys,37.79,0.05
P201976,Toys,18.94,0.05
P201977,Sports,179.99,0.1
P201979,Grocery,9.14,0.0
P201980,Sports,28.43,0.1
P201981,Toys,67.94,0.1
P201982,Home,146.69,0.0
P201984,Sports,111.76,0.0
P201986,Toys,15.89,0.05
P201987,Beauty,39.0,0.1
P201989,Beauty,22.7,0.1
P201992,Fashion,13.01,0.3
P201998,Electronics,127.97,0.3
P201999,Toys,42.24,0.0
P202000,Home,14.43,0.0
P202001,Home,73.25,0.0
P202002,Beauty,6.85,0.0
P202003,Toys,26.07,0.0
P202005,Electronics,173.01,0.0
P202006,Grocery,10.8,0.0
P202012,Electronics,107.18,0.15
P202015,Grocery,3.46,0.2
P202016,Beauty,38.64,0.0
P202017,Electronics,452.48,0.1
P202018,Beauty,20.14,0.0
P202019,Home,125.65,0.15
P202021,Toys,58.59,0.0
P202022,Electronics,85.37,0.0
P202023,Toys,26.92,0.0
P202024,Home,11.03,0.0
P202025,Toys,53.72,0.1
P202026,Grocery,39.33,0.0
P202027,Fashion,279.76,0.2
P202030,Toys,25.13,0.0
P202033,Beauty,67.56,0.1
P202036,Grocery,13.46,0.0
P202037,Toys,21.54,0.15
P202039,Toys,68.9,0.0
P202041,Sports,34.47,0.2
P202042,Electronics,314.53,0.1
P202043,Electronics,63.04,0.0
P202045,Sports,531.66,0.0
P202048,Grocery,16.08,0.0
P202049,Toys,22.35,0.15
P202050,Electronics,1476.46,0.0
P202052,Fashion,350.15,0.2
P202053,Toys,166.55,0.15
P202057,Toys,73.37,0.05
P202063,Toys,29.71,0.05
P202066,Beauty,60.07,0.1
P202067,Beauty,3.41,0.3
P202070,Fashion,26.76,0.1
P202071,Fashion,18.43,0.0
P202074,Fashion,18.95,0.0
P202075,Beauty,10.75,0.05
P202078,Beauty,13.39,0.05
P202081,Grocery,28.04,0.0
P202082,Home,191.18,0.0
P202085,Toys,160.14,0.0
P202090,Sports,308.16,0.05
P202091,Grocery,180.21,0.0
P202094,Home,135.79,0.1
P202099,Electronics,138.5,0.2
P202100,Home,129.67,0.05
P202109,Sports,283.86,0.05
P202111,Sports,109.23,0.0
P202112,Fashion,29.13,0.0
P202116,Toys,4.5,0.0
P202117,Sports,14.02,0.0
P202118,Home,97.82,0.0
P202119,Sports,188.73,0.15
P202120,Sports,310.76,0.05
P202122,Home,127.23,0.0
P202123,Fashion,148.14,0.15
P202124,Beauty,41.15,0.0
P202127,Toys,54.55,0.0
P202128,Electronics,125.64,0.05
P202129,Home,421.31,0.0
P202130,Home,13.96,0.0
P202131,Toys,30.06,0.0
P202134,Home,74.78,0.15
P202136,Sports,248.51,0.0
P202137,Sports,693.21,0.1
P202139,Home,413.55,0.05
P202140,Electronics,73.1,0.05
P202142,Toys,182.93,0.0
P202143,Toys,25.88,0.0
P202144,Fashion,62.07,0.05
P202146,Home,42.78,0.0
P202148,Sports,19.93,0.0
P202149,Electronics,444.81,0.0
P202153,Sports,137.27,0.0
P202154,Fashion,12.41,0.0
P202155,Home,223.5,0.05
P202157,Home,32.31,0.2
P202158,Electronics,226.23,0.0
P202160,Sports,174.25,0.05
P202162,Sports,355.49,0.2
P202169,Electronics,374.63,0.0
P202170,Electronics,192.51,0.0
P202175,Grocery,4.1,0.0
P202177,Sports,971.3,0.15
P202178,Toys,7.63,0.0
P202179,Home,280.2,0.2
P202183,Sports,17.41,0.0
P202184,Home,368.26,0.1
P202186,Fashion,5.22,0.05
P202190,Fashion,46.77,0.05
P202191,Grocery,9.52,0.0
P202192,Home,118.98,0.15
P202194,Toys,3.17,0.0
P202198,Beauty,23.54,0.2
P202199,Home,131.87,0.1
P202201,Home,152.04,0.3
P202204,Home,16.5,0.0
P202205,Toys,55.54,0.05
P202207,Toys,26.61,0.0
P202208,Beauty,67.63,0.0
P202209,Home,135.38,0.2
P202213,Sports,59.18,0.1
P202214,Home,451.5,0.1
P202215,Toys,131.31,0.3
P202216,Toys,75.03,0.0
P202221,Sports,203.63,0.1
P202222,Home,65.47,0.05
P202226,Sports,88.77,0.0
P202227,Home,29.29,0.1
P202232,Beauty,31.53,0.0
P202234,Electronics,881.85,0.0
P202236,Fashion,133.54,0.05
P202239,Home,19.22,0.05
P202241,Home,118.44,0.1
P202242,Sports,93.45,0.1
P202249,Home,84.82,0.0
P202250,Grocery,2.1,0.1
P202251,Sports,22.07,0.0
P202252,Fashion,60.74,0.0
P202253,Electronics,267.25,0.0
P202256,Home,205.0,0.1
P202258,Home,76.76,0.0
P202260,Home,319.99,0.2
P202261,Electronics,58.45,0.1
P202263,Electronics,66.19,0.0
P202264,Fashion,26.8,0.1
P202266,Beauty,32.86,0.1
P202268,Toys,6.23,0.3
P202272,Toys,32.2,0.0
P202275,Sports,317.61,0.1
P202277,Home,14.6,0.1
P202278,Toys,9.94,0.0
P202280,Home,140.45,0.15
P202281,Fashion,80.25,0.0
P202283,Toys,37.27,0.2
P202285,Electronics,297.13,0.0
P202289,Grocery,2.02,0.0
P202292,Toys,14.07,0.05
P202293,Fashion,24.65,0.05
P202294,Home,170.84,0.0
P202297,Fashion,34.45,0.05
P202301,Sports,133.14,0.2
P202302,Grocery,6.55,0.0
P202303,Fashion,20.62,0.0
P202304,Home,26.04,0.05
P202316,Sports,288.17,0.1
P202318,Electronics,254.68,0.05
P202319,Electronics,62.42,0.0
P202325,Home,186.65,0.0
P202326,Fashion,15.02,0.05
P202332,Fashion,150.72,0.05
P202334,Home,173.95,0.0
P202340,Fashion,39.35,0.1
P202342,Fashion,155.74,0.0
P202343,Grocery,558.98,0.1
P202344,Home,34.92,0.05
P202345,Home,312.69,0.15
P202346,Beauty,11.8,0.3
P202347,Sports,50.42,0.05
P202353,Grocery,536.03,0.05
P202358,Grocery,31.44,0.1
P202363,Sports,146.81,0.15
P202366,Toys,92.86,0.1
P202367,Grocery,2.16,0.2
P202369,Electronics,380.5,0.05
P202371,Grocery,4.79,0.1
P202374,Beauty,9.65,0.0
P202377,Home,85.06,0.05
P202379,Toys,2.46,0.0
P202380,Sports,100.98,0.0
P202382,Home,38.96,0.0
P202384,Electronics,212.32,0.0
P202385,Grocery,1.39,0.05
P202387,Home,373.25,0.05
P202389,Toys,85.08,0.0
P202390,Fashion,113.26,0.1
P202392,Grocery,19.17,0.0
P202393,Grocery,551.32,0.1
P202396,Electronics,977.63,0.15
P202397,Home,240.87,0.15
P202400,Home,147.0,0.15
P202402,Fashion,20.57,0.1
P202405,Sports,47.48,0.2
P202406,Toys,21.27,0.05
P202407,Fashion,16.6,0.15
P202410,Toys,23.68,0.3
P202411,Grocery,5.92,0.1
P202412,Fashion,840.13,0.1
P202413,Fashion,43.66,0.0
P202414,Home,116.51,0.05
P202415,Fashion,79.05,0.1
P202416,Home,846.46,0.05
P202418,Home,20.25,0.1
P202419,Electronics,868.5,0.0
P202420,Grocery,53.12,0.3
P202421,Sports,101.96,0.15
P202422,Sports,50.9,0.05
P202424,Fashion,195.77,0.1
P202425,Electronics,242.73,0.1
P202427,Grocery,15.03,0.0
P202430,Grocery,256.41,0.1
P202431,Toys,37.15,0.3
P202433,Beauty,20.39,0.05
P202434,Fashion,179.21,0.05
P202435,Toys,115.24,0.05
P202439,Home,223.53,0.0
P202440,Electronics,139.29,0.0
P202445,Electronics,424.39,0.0
P202446,Electronics,465.7,0.0
P202447,Fashion,58.22,0.1
P202448,Sports,102.9,0.0
P202453,Fashion,14.63,0.1
P202455,Grocery,18.74,0.1
P202456,Fashion,24.71,0.1
P202457,Fashion,8.49,0.05
P202458,Toys,3.74,0.1
P202459,Grocery,9.51,0.0
P202460,Home,76.04,0.0
P202461,Home,50.12,0.1
P202464,Toys,2.09,0.0
P202465,Fashion,112.8,0.1
P202467,Grocery,24.08,0.1
P202468,Electronics,106.74,0.05
P202469,Sports,82.96,0.05
P202471,Electronics,449.55,0.15
P202472,Beauty,18.54,0.1
P202473,Sports,78.27,0.2
P202475,Fashion,13.08,0.0
P202477,Fashion,171.91,0.15
P202478,Fashion,52.51,0.0
P202479,Sports,96.97,0.0
P202482,Home,300.5,0.05
P202484,Electronics,246.46,0.0
P202485,Home,235.96,0.0
P202487,Beauty,14.7,0.05
P202488,Fashion,20.0,0.0
P202489,Electronics,286.97,0.0
P202491,Grocery,9.58,0.1
P202492,Sports,45.44,0.0
P202496,Fashion,62.26,0.05
P202497,Sports,12.78,0.2
P202498,Beauty,58.1,0.05
P202500,Home,27.26,0.05
P202501,Toys,11.95,0.1
P202505,Toys,317.78,0.1
P202509,Toys,102.45,0.0
P202516,Beauty,12.36,0.0
P202519,Home,235.08,0.0
P202520,Fashion,107.37,0.1
P202521,Home,18.71,0.0
P202523,Home,59.26,0.05
P202524,Beauty,53.94,0.05
P202525,Toys,115.56,0.1
P202529,Sports,135.15,0.0
P202532,Toys,44.28,0.0
P202533,Grocery,8.77,0.05
P202534,Electronics,728.99,0.1
P202535,Toys,17.37,0.05
P202536,Sports,72.51,0.0
P202537,Toys,19.93,0.0
P202539,Home,53.65,0.05
P202543,Toys,42.67,0.05
P202545,Electronics,89.89,0.0
P202547,Electronics,137.89,0.05
P202548,Toys,217.83,0.0
P202551,Electronics,217.66,0.1
P202553,Home,888.01,0.3
P202559,Sports,101.97,0.0
P202560,Grocery,43.16,0.05
P202561,Sports,64.81,0.05
P202566,Home,85.39,0.0
P202567,Electronics,979.28,0.1
P202569,Beauty,6.61,0.1
P202571,Home,168.05,0.05
P202572,Beauty,8.33,0.05
P202573,Fashion,11.32,0.0
P202575,Sports,43.17,0.05
P202576,Electronics,217.49,0.05
P202577,Electronics,313.78,0.0
P202580,Fashion,196.01,0.0
P202583,Fashion,33.95,0.0
P202584,Home,249.5,0.2
P202588,Toys,19.45,0.0
P202589,Grocery,10.98,0.1
P202590,Beauty,81.41,0.0
P202591,Sports,51.67,0.0
P202595,Toys,388.93,0.1
P202596,Home,122.22,0.0
P202597,Grocery,1.86,0.05
P202600,Beauty,97.97,0.05
P202601,Grocery,3.73,0.0
P202602,Toys,23.63,0.0
P202603,Beauty,5.85,0.0
P202604,Home,123.11,0.2
P202607,Fashion,19.24,0.0
P202609,Sports,196.96,0.0
P202610,Beauty,34.06,0.05
P202611,Home,456.11,0.0
P202612,Electronics,86.11,0.0
P202613,Toys,27.47,0.1
P202614,Grocery,17.36,0.1
P202619,Fashion,64.99,0.0
P202622,Sports,65.29,0.0
P202624,Sports,115.54,0.15
P202627,Home,240.37,0.0
P202628,Grocery,26.88,0.15
P202631,Home,119.38,0.05
P202632,Home,205.45,0.0
P202634,Home,207.23,0.1
P202635,Fashion,6.49,0.0
P202639,Electronics,459.49,0.05
P202640,Fashion,292.79,0.0
P202642,Beauty,17.71,0.0
P202646,Home,286.99,0.15
P202649,Grocery,11.93,0.1
P202650,Grocery,3.42,0.0
P202651,Sports,25.81,0.15
P202653,Toys,37.97,0.15
P202655,Beauty,12.66,0.0
P202656,Home,57.86,0.1
P202657,Toys,20.12,0.0
P202658,Home,70.31,0.0
P202659,Fashion,78.42,0.0
P202661,Grocery,8.32,0.0
P202663,Electronics,82.21,0.05
P202665,Sports,725.45,0.05
P202666,Grocery,176.89,0.05
P202667,Fashion,17.59,0.0
P202668,Fashion,11.35,0.0
P202669,Beauty,109.21,0.1
P202670,Toys,5.47,0.2
P202671,Fashion,31.72,0.0
P202672,Electronics,63.0,0.15
P202673,Home,674.96,0.05
P202675,Toys,11.18,0.3
P202676,Electronics,354.47,0.1
P202677,Home,242.08,0.0
P202678,Home,513.28,0.0
P202681,Beauty,15.03,0.0
P202684,Electronics,366.2,0.05
P202689,Sports,222.09,0.1
P202690,Fashion,10.56,0.0
P202692,Electronics,221.28,0.0
P202693,Electronics,335.34,0.1
P202694,Grocery,23.82,0.05
P202695,Electronics,67.5,0.05
P202696,Home,303.65,0.1
P202697,Electronics,138.8,0.0
P202698,Toys,195.56,0.2
P202699,Home,59.77,0.0
P202700,Grocery,243.77,0.1
P202701,Sports,174.57,0.1
P202702,Toys,38.18,0.15
P202703,Home,305.71,0.0
P202704,Grocery,8.86,0.0
P202705,Electronics,429.59,0.2
P202706,Electronics,87.27,0.05
P202709,Beauty,7.83,0.1
P202711,Home,173.46,0.0
P202713,Grocery,39.97,0.0
P202714,Fashion,7.0,0.0
P202716,Home,102.42,0.05
P202717,Home,368.15,0.05
P202719,Fashion,14.54,0.05
P202720,Home,82.99,0.0
P202723,Sports,159.54,0.05
P202724,Toys,2.22,0.0
P202728,Home,17.47,0.1
P202733,Fashion,271.65,0.0
P202738,Fashion,77.81,0.0
P202739,Grocery,79.87,0.15
P202748,Home,293.8,0.05
P202749,Fashion,147.87,0.15
P202751,Fashion,17.48,0.3
P202752,Electronics,411.53,0.15
P202754,Fashion,27.93,0.0
P202755,Electronics,573.37,0.05
P202756,Fashion,77.59,0.15
P202759,Grocery,1.22,0.0
P202760,Toys,5.2,0.0
P202764,Home,35.71,0.1
P202766,Grocery,7.6,0.0
P202768,Toys,16.08,0.0
P202769,Fashion,18.49,0.0
P202770,Toys,24.49,0.0
P202773,Toys,36.44,0.0
P202775,Sports,390.59,0.0
P202779,Electronics,311.23,0.0
P202786,Fashion,244.07,0.15
P202788,Electronics,518.46,0.0
P202790,Sports,614.78,0.15
P202792,Electronics,92.98,0.0
P202798,Fashion,324.11,0.15
P202799,Toys,5.73,0.0
P202800,Grocery,23.94,0.05
P202801,Home,203.19,0.0
P202802,Grocery,33.04,0.0
P202804,Beauty,13.55,0.05
P202806,Fashion,96.45,0.0
P202808,Beauty,17.93,0.0
P202810,Grocery,11.42,0.0
P202811,Sports,220.64,0.0
P202812,Grocery,35.93,0.0
P202814,Fashion,59.5,0.0
P202816,Home,677.58,0.1
P202817,Grocery,3.67,0.2
P202818,Beauty,46.43,0.05
P202821,Fashion,164.34,0.0
P202822,Fashion,30.71,0.05
P202825,Electronics,665.37,0.0
P202829,Grocery,5.69,0.0
P202831,Electronics,378.9,0.0
P202832,Fashion,56.59,0.1
P202834,Home,214.79,0.0
P202835,Grocery,27.85,0.0
P202839,Electronics,177.15,0.0
P202842,Beauty,43.51,0.15
P202843,Grocery,223.13,0.1
P202845,Sports,97.46,0.0
P202846,Electronics,874.61,0.3
P202847,Sports,183.15,0.0
P202848,Sports,46.7,0.0
P202852,Fashion,19.76,0.1
P202855,Fashion,19.62,0.1
P202857,Fashion,8.11,0.0
P202858,Home,23.0,0.0
P202859,Toys,55.99,0.15
P202860,Fashion,47.38,0.1
P202861,Beauty,18.13,0.1
P202862,Fashion,42.63,0.0
P202866,Home,15.76,0.0
P202870,Electronics,50.45,0.05
P202871,Home,29.47,0.0
P202874,Fashion,34.32,0.0
P202876,Fashion,19.16,0.05
P202877,Grocery,11.47,0.3
P202878,Electronics,298.09,0.3
P202879,Toys,12.3,0.0
P202882,Grocery,1.6,0.0
P202883,Beauty,70.29,0.0
P202884,Grocery,29.15,0.1
P202886,Grocery,10.49,0.0
P202887,Beauty,3.27,0.05
P202889,Fashion,67.26,0.0
P202890,Beauty,42.57,0.0
P202894,Fashion,147.7,0.05
P202896,Home,17.24,0.05
P202897,Grocery,54.82,0.15
P202900,Electronics,123.22,0.0
P202902,Home,218.93,0.2
P202904,Sports,170.57,0.15
P202906,Sports,37.98,0.0
P202908,Sports,113.31,0.0
P202910,Electronics,257.06,0.2
P202917,Sports,90.78,0.0
P202918,Electronics,113.38,0.0
P202919,Grocery,5.83,0.05
P202921,Grocery,108.01,0.15
P202922,Electronics,503.16,0.05
P202923,Home,181.23,0.0
P202924,Home,65.97,0.0
P202925,Sports,581.09,0.1
P202926,Fashion,49.72,0.0
P202928,Sports,312.02,0.05
P202929,Home,274.92,0.0
P202930,Home,262.82,0.0
P202931,Beauty,41.06,0.2
P202932,Fashion,60.38,0.0
P202934,Electronics,997.34,0.15
P202936,Sports,197.73,0.1
P202938,Fashion,162.01,0.0
P202939,Toys,277.52,0.0
P202940,Toys,174.66,0.0
P202942,Electronics,101.01,0.0
P202943,Beauty,5.18,0.0
P202947,Home,49.39,0.0
P202948,Toys,133.15,0.0
P202950,Fashion,25.58,0.3
P202957,Electronics,99.64,0.1
P202958,Sports,120.32,0.0
P202959,Sports,131.01,0.0
P202961,Sports,23.41,0.0
P202962,Sports,355.53,0.0
P202964,Toys,26.2,0.1
P202965,Toys,15.3,0.0
P202966,Home,108.09,0.0
P202967,Fashion,17.48,0.05
P202970,Toys,38.44,0.2
P202973,Electronics,261.52,0.0
P202976,Grocery,11.5,0.0
P202978,Fashion,121.08,0.15
P202981,Grocery,4.16,0.05
P202986,Home,169.14,0.3
P202987,Sports,190.09,0.05
P202988,Home,235.83,0.2
P202989,Fashion,47.89,0.0
P202991,Electronics,52.66,0.05
P202993,Home,154.54,0.0
P203004,Grocery,2.68,0.0
P203005,Fashion,111.9,0.05
P203006,Home,206.45,0.2
P203012,Electronics,844.85,0.1
P203014,Fashion,27.13,0.0
P203015,Fashion,11.93,0.2
P203017,Fashion,8.38,0.15
P203018,Grocery,14.21,0.0
P203019,Grocery,12.32,0.0
P203023,Toys,16.76,0.0
P203032,Fashion,55.11,0.3
P203033,Sports,869.61,0.05
P203034,Sports,67.7,0.0
P203038,Home,88.34,0.2
P203039,Home,117.25,0.1
P203041,Fashion,70.53,0.1
P203042,Toys,16.69,0.05
P203043,Sports,201.34,0.05
P203044,Toys,48.05,0.0
P203045,Fashion,55.59,0.05
P203046,Home,34.13,0.0
P203048,Fashion,48.82,0.15
P203049,Home,67.79,0.1
P203051,Sports,67.56,0.0
P203055,Electronics,328.84,0.0
P203058,Home,136.05,0.0
P203060,Grocery,10.64,0.1
P203061,Grocery,45.16,0.0
P203062,Home,11.95,0.1
P203063,Beauty,18.0,0.0
P203065,Sports,88.32,0.15
P203067,Toys,11.98,0.05
P203068,Sports,57.47,0.0
P203069,Beauty,3.43,0.1
P203074,Fashion,33.5,0.15
P203078,Grocery,58.67,0.0
P203079,Beauty,52.82,0.0
P203082,Electronics,468.71,0.0
P203086,Electronics,185.37,0.05
P203088,Electronics,1053.13,0.05
P203089,Sports,110.64,0.0
P203092,Fashion,105.4,0.1
P203093,Grocery,12.91,0.0
P203097,Beauty,7.79,0.15
P203098,Grocery,1182.99,0.05
P203100,Toys,19.6,0.05
P203101,Toys,190.32,0.1
P203103,Electronics,306.41,0.05
P203105,Beauty,20.36,0.0
P203106,Toys,9.16,0.1
P203107,Beauty,11.08,0.1
P203109,Fashion,77.72,0.0
P203110,Sports,96.27,0.15
P203111,Home,100.74,0.1
P203113,Home,95.2,0.1
P203114,Sports,39.03,0.0
P203119,Beauty,6.06,0.0
P203121,Electronics,561.86,0.05
P203122,Beauty,86.35,0.0
P203123,Electronics,349.11,0.05
P203133,Beauty,3.85,0.0
P203135,Fashion,69.3,0.3
P203138,Grocery,212.62,0.1
P203139,Electronics,244.72,0.0
P203140,Sports,339.32,0.15
P203141,Toys,28.32,0.1
P203144,Toys,11.41,0.05
P203146,Grocery,10.42,0.0
P203147,Home,215.45,0.0
P203148,Electronics,976.41,0.1
P203151,Fashion,16.68,0.0
P203152,Fashion,90.2,0.05
P203155,Toys,747.32,0.05
P203157,Home,176.42,0.05
P203158,Electronics,61.96,0.0
P203159,Home,10.58,0.1
P203160,Sports,556.57,0.2
P203162,Grocery,7.98,0.0
P203163,Electronics,234.25,0.05
P203164,Electronics,122.12,0.1
P203165,Sports,39.17,0.2
P203166,Electronics,53.11,0.0
P203172,Electronics,884.34,0.05
P203176,Grocery,10.22,0.0
P203177,Home,33.75,0.0
P203178,Beauty,4.14,0.0
P203182,Toys,7.1,0.05
P203183,Grocery,5.19,0.2
P203185,Toys,5.69,0.1
P203187,Home,41.48,0.0
P203190,Home,328.9,0.05
P203193,Toys,36.32,0.1
P203196,Fashion,183.7,0.0
P203197,Home,145.35,0.0
P203198,Beauty,5.96,0.1
P203201,Fashion,5.12,0.2
P203203,Home,38.45,0.3
P203204,Fashion,420.61,0.1
P203206,Home,170.0,0.2
P203207,Sports,96.07,0.3
P203210,Grocery,2.68,0.0
P203212,Electronics,94.1,0.0
P203213,Electronics,362.4,0.15
P203216,Toys,94.26,0.05
P203225,Toys,47.93,0.05
P203226,Sports,45.05,0.1
P203228,Electronics,117.49,0.3
P203230,Sports,114.91,0.05
P203234,Sports,162.21,0.0
P203238,Electronics,608.76,0.0
P203239,Fashion,44.81,0.0
P203243,Home,54.0,0.0
P203244,Grocery,5.68,0.15
P203245,Grocery,36.69,0.0
P203246,Sports,30.08,0.0
P203247,Home,1466.62,0.3
P203248,Beauty,89.48,0.0
P203249,Electronics,629.73,0.0
P203250,Sports,427.63,0.0
P203255,Sports,25.78,0.0
P203257,Home,126.96,0.2
P203260,Toys,19.36,0.15
P203261,Fashion,189.32,0.0
P203262,Home,157.13,0.0
P203264,Grocery,48.24,0.1
P203266,Sports,279.55,0.2
P203268,Electronics,90.25,0.0
P203271,Electronics,516.55,0.0
P203273,Beauty,10.64,0.1
P203275,Grocery,28.25,0.0
P203277,Sports,140.31,0.0
P203281,Grocery,3.77,0.0
P203285,Toys,4.35,0.05
P203286,Sports,37.0,0.1
P203287,Electronics,1339.86,0.0
P203290,Home,257.1,0.0
P203291,Home,83.55,0.0
P203293,Toys,21.42,0.0
P203294,Electronics,290.12,0.1
P203296,Electronics,128.82,0.0
P203297,Electronics,54.95,0.05
P203302,Electronics,128.8,0.0
P203303,Sports,13.07,0.0
P203305,Fashion,25.41,0.1
P203311,Grocery,5.75,0.1
P203314,Beauty,10.47,0.0
P203315,Sports,61.37,0.15
P203316,Grocery,49.07,0.1
P203318,Grocery,14.54,0.05
P203321,Sports,605.81,0.2
P203322,Home,55.56,0.0
P203324,Sports,351.71,0.0
P203325,Fashion,51.7,0.05
P203329,Fashion,230.68,0.0
P203330,Fashion,155.16,0.1
P203331,Home,12.01,0.2
P203332,Toys,19.12,0.0
P203333,Electronics,404.32,0.1
P203334,Fashion,33.7,0.1
P203336,Sports,19.96,0.0
P203338,Sports,55.56,0.0
P203339,Toys,16.69,0.0
P203340,Sports,163.27,0.05
P203341,Fashion,50.28,0.0
P203343,Sports,487.03,0.3
P203345,Fashion,103.56,0.15
P203346,Sports,178.71,0.0
P203347,Grocery,9.83,0.0
P203349,Home,52.54,0.05
P203353,Toys,44.46,0.15
P203356,Grocery,380.6,0.0
P203357,Home,140.01,0.0
P203359,Toys,8.59,0.0
P203361,Home,45.16,0.2
P203362,Home,155.78,0.15
P203365,Home,59.56,0.0
P203366,Toys,9.47,0.0
P203368,Beauty,13.43,0.05
P203369,Home,80.68,0.0
P203370,Sports,78.2,0.0
P203371,Fashion,965.42,0.3
P203372,Toys,514.97,0.05
P203373,Fashion,8.32,0.2
P203374,Fashion,12.1,0.3
P203379,Toys,43.02,0.15
P203380,Electronics,223.08,0.15
P203383,Fashion,82.35,0.0
P203384,Toys,19.54,0.0
P203386,Toys,24.22,0.05
P203387,Sports,108.82,0.1
P203389,Grocery,4.5,0.05
P203390,Fashion,42.03,0.1
P203391,Toys,9.45,0.0
P203392,Fashion,21.81,0.1
P203397,Fashion,115.89,0.0
P203398,Fashion,30.67,0.05
P203400,Home,48.19,0.05
P203407,Beauty,7.11,0.05
P203408,Beauty,23.24,0.0
P203409,Toys,31.1,0.05
P203410,Sports,318.58,0.2
P203411,Fashion,10.88,0.0
P203412,Beauty,22.4,0.05
P203413,Electronics,190.18,0.0
P203417,Fashion,51.78,0.0
P203421,Home,256.06,0.0
P203423,Toys,69.27,0.15
P203424,Fashion,48.69,0.1
P203429,Sports,29.1,0.0
P203435,Toys,5.28,0.0
P203438,Sports,73.43,0.0
P203440,Grocery,31.94,0.0
P203442,Beauty,37.51,0.0
P203443,Toys,2.25,0.15
P203444,Electronics,257.17,0.0
P203447,Toys,92.44,0.0
P203448,Grocery,15.39,0.15
P203449,Home,138.56,0.2
P203450,Home,46.47,0.0
P203453,Electronics,199.69,0.15
P203454,Fashion,50.37,0.1
P203455,Fashion,39.18,0.0
P203456,Fashion,60.87,0.0
P203457,Toys,6.72,0.0
P203458,Electronics,70.21,0.0
P203459,Toys,204.73,0.05
P203460,Grocery,13.39,0.0
P203462,Toys,174.18,0.3
P203463,Grocery,14.22,0.05
P203464,Home,113.16,0.0
P203466,Electronics,706.66,0.1
P203468,Grocery,12.85,0.05
P203469,Sports,242.68,0.05
P203470,Home,157.11,0.3
P203472,Toys,9.86,0.0
P203474,Toys,81.87,0.1
