customer_id,customer_age,customer_gender
C16287,66,Other
C16288,69,Male
C16289,60,Male
C16290,65,Female
C16291,45,Other
C16292,56,Male
C16293,69,Male
C16294,69,Male
C16295,64,Male
C16296,65,Male
C16297,54,Male
C16298,67,Other
C16299,67,Male
C16300,54,Male
C16301,59,Male
C16302,62,Other
C16303,66,Male
C16304,48,Male
C16305,67,Other
C16306,50,Male
C16307,25,Male
C16308,45,Male
C16309,67,Male
C16310,59,Male
C16311,65,Male
C16312,64,Male
C16313,61,Male
C16314,62,Male
C16315,67,Male
C16316,50,Male
C16317,69,Male
C16318,59,Male
C16319,32,Male
C16320,69,Male
C16321,65,Male
C16322,42,Male
C16323,41,Male
C16324,46,Male
C16326,31,Female
C16327,66,Male
C16328,66,Male
C16329,59,Female
C16330,31,Male
C16331,69,Male
C16332,61,Male
C16333,66,Other
C16334,68,Female
C16335,57,Male
C16336,69,Male
C16337,69,Other
C16338,59,Other
C16339,64,Other
C16340,69,Male
C16341,53,Male
C16342,69,Male
C16343,47,Male
C16344,69,Other
C16345,67,Male
C16346,67,Male
C16347,69,Male
C16348,65,Male
C16349,63,Female
C16350,59,Male
C16351,53,Male
C16352,43,Female
C16353,66,Male
C16354,68,Male
C16355,55,Male
C16356,59,Male
C16357,67,Male
C16358,50,Male
C16359,61,Male
C16360,65,Male
C16361,52,Male
C16362,57,Male
C16363,54,Female
C16364,48,Male
C16365,60,Other
C16367,49,Male
C16368,63,Male
C16369,63,Male
C16370,51,Female
C16371,44,Male
C16372,50,Other
C16373,66,Male
C16374,65,Other
C16375,62,Male
C16376,60,Male
C16377,59,Male
C16378,67,Other
C16379,65,Male
C16380,62,Male
C16381,68,Male
C16382,62,Other
C16383,49,Male
C16384,61,Male
C16385,69,Other
C16386,51,Male
C16387,60,Other
C16388,57,Female
C16389,67,Male
C16390,53,Male
C16391,67,Male
C16393,64,Male
C16394,64,Male
C16395,60,Male
C16396,64,Other
C16397,46,Other
C16398,54,Male
C16399,62,Male
C16400,59,Male
C16401,69,Male
C16402,56,Male
C16403,55,Male
C16404,66,Male
C16405,69,Other
C16406,59,Female
C16407,67,Male
C16408,68,Male
C16409,69,Male
C16410,46,Male
C16411,56,Other
C16412,66,Male
C16413,51,Male
C16414,63,Male
C16415,58,Female
C16416,66,Male
C16417,47,Male
C16418,29,Female
C16419,67,Female
C16420,69,Other
C16421,64,Male
C16422,62,Female
C16423,50,Male
C16424,45,Other
C16425,36,Male
C16426,49,Male
C16427,62,Male
C16428,62,Male
C16429,68,Other
C16430,67,Male
C16431,69,Male
C16432,56,Male
C16433,30,Male
C16434,68,Male
C16435,49,Male
C16436,63,Other
C16437,65,Other
C16438,39,Male
C16439,68,Male
C16440,39,Male
C16441,65,Other
C16442,63,Male
C16443,49,Other
C16444,67,Male
C16445,54,Male
C16446,68,Male
C16447,67,Male
C16448,68,Male
C16449,52,Other
C16450,51,Male
C16451,63,Male
C16452,68,Male
C16453,65,Male
C16454,57,Male
C16455,55,Male
C16456,63,Male
C16457,68,Other
C16458,37,Other
C16459,64,Male
C16460,67,Male
C16461,63,Male
C16464,60,Male
C16465,42,Male
C16466,57,Male
C16467,53,Other
C16468,60,Male
C16469,65,Male
C16470,66,Male
C16471,65,Male
C16472,54,Male
C16473,55,Male
C16474,65,Male
C16475,30,Male
C16476,58,Male
C16477,67,Male
C16478,58,Male
C16479,69,Male
C16481,68,Male
C16482,48,Male
C16483,37,Female
C16484,55,Male
C16485,69,Male
C16486,69,Male
C16487,65,Male
C16488,45,Male
C16489,50,Other
C16490,45,Female
C16491,66,Male
C16492,49,Male
C16493,67,Male
C16494,41,Male
C16495,48,Male
C16496,57,Male
C16497,69,Other
C16498,50,Female
C16499,65,Other
C16500,57,Other
C16501,67,Male
C16502,36,Male
C16503,50,Male
C16504,52,Male
C16505,25,Female
C16506,56,Male
C16507,62,Male
C16508,58,Female
C16509,66,Other
C16510,44,Male
C16511,58,Male
C16512,60,Female
C16513,52,Other
C16514,67,Male
C16515,59,Male
C16516,67,Other
C16517,61,Male
C16518,60,Male
C16519,45,Male
C16520,53,Male
C16521,65,Male
C16522,69,Male
C16523,59,Male
C16524,66,Male
C16525,62,Other
C16526,38,Male
C16527,69,Male
C16528,56,Female
C16529,65,Male
C16530,66,Other
C16531,61,Male
C16532,40,Male
C16533,41,Male
C16534,67,Male
C16535,67,Male
C16536,65,Female
C16537,32,Other
C16538,55,Male
C16539,62,Other
C16540,69,Other
C16541,66,Male
C16542,60,Male
C16543,58,Male
C16544,66,Other
C16545,49,Male
C16546,66,Other
C16547,60,Male
C16548,68,Male
C16549,46,Male
C16550,27,Male
C16551,62,Male
C16552,54,Female
C16553,63,Male
C16554,67,Male
C16555,61,Male
C16556,66,Male
C16557,63,Male
C16558,66,Male
C16559,66,Male
C16560,59,Female
C16561,66,Male
C16563,68,Male
C16564,62,Male
C16565,59,Male
C16566,59,Other
C16567,22,Male
C16568,44,Male
C16569,62,Male
C16570,52,Male
C16571,58,Male
C16572,65,Female
C16573,66,Female
C16574,42,Female
C16575,38,Male
C16576,53,Female
C16577,63,Male
C16578,63,Male
C16579,37,Female
C16580,48,Male
C16581,43,Male
C16582,47,Male
C16583,38,Male
C16584,69,Male
C16585,50,Female
C16586,68,Male
C16587,63,Male
C16588,69,Male
C16589,67,Other
C16590,50,Male
C16591,22,Female
C16592,66,Male
C16593,67,Other
C16594,34,Male
C16595,48,Male
C16596,54,Female
C16597,64,Male
C16598,63,Male
C16599,50,Male
C16600,52,Male
C16601,63,Other
C16602,49,Male
C16603,67,Male
C16604,69,Male
C16605,62,Male
C16606,36,Male
C16607,55,Male
C16608,62,Male
C16609,69,Male
C16610,63,Male
C16611,58,Male
C16612,36,Female
C16613,68,Female
C16614,67,Male
C16615,64,Other
C16616,65,Other
C16617,65,Male
C16618,68,Male
C16619,69,Other
C16620,27,Male
C16621,56,Male
C16622,67,Male
C16623,57,Male
C16624,56,Female
C16625,66,Male
C16626,69,Male
C16627,56,Male
C16628,69,Other
C16629,61,Other
C16630,50,Male
C16631,60,Male
C16632,51,Male
C16633,65,Male
C16634,35,Female
C16635,67,Male
C16636,58,Other
C16637,63,Male
C16638,65,Other
C16639,60,Male
C16640,62,Male
C16641,63,Male
C16642,67,Male
C16643,64,Male
C16644,56,Male
C16645,65,Male
C16646,64,Male
C16647,31,Male
C16648,64,Male
C16649,60,Other
C16650,50,Male
C16651,62,Male
C16652,61,Male
C16653,46,Male
C16654,63,Male
C16655,67,Male
C16656,65,Male
C16657,61,Other
C16658,53,Male
C16659,68,Other
C16660,69,Male
C16661,68,Other
C16662,33,Male
C16663,66,Male
C16664,21,Male
C16665,66,Other
C16666,53,Male
C16667,66,Male
C16668,62,Male
C16669,45,Other
C16670,54,Male
C16671,64,Male
C16672,57,Male
C16673,67,Male
C16674,66,Male
C16675,22,Other
C16676,66,Male
C16677,51,Male
C16678,59,Female
C16679,62,Male
C16680,68,Male
C16681,66,Other
C16682,56,Male
C16683,64,Male
C16684,48,Female
C16685,64,Male
C16686,65,Male
C16687,69,Male
C16688,21,Female
C16689,54,Male
C16690,48,Male
C16691,65,Male
C16692,58,Male
C16693,46,Male
C16694,64,Male
C16695,37,Male
C16696,66,Male
C16697,59,Other
C16698,67,Male
C16699,38,Male
C16700,63,Male
C16701,53,Other
C16702,68,Other
C16703,67,Male
C16704,67,Other
C16705,66,Male
C16706,56,Male
C16707,68,Male
C16708,66,Male
C16709,55,Male
C16710,42,Other
C16711,69,Female
C16712,66,Male
C16713,63,Male
C16714,68,Male
C16715,63,Male
C16716,67,Male
C16717,54,Male
C16718,43,Female
C16719,67,Male
C16720,66,Male
C16721,57,Female
C16722,50,Other
C16723,65,Male
C16724,53,Male
C16725,56,Male
C16726,54,Male
C16727,65,Male
C16728,64,Male
C16729,67,Male
C16730,60,Male
C16731,60,Male
C16732,67,Male
C16733,61,Male
C16734,60,Male
C16735,69,Male
C16736,51,Male
C16737,51,Male
C16738,60,Male
C16739,66,Male
C16740,68,Male
C16741,41,Male
C16742,64,Female
C16743,60,Male
C16744,62,Male
C16745,67,Male
C16746,64,Male
C16747,53,Male
C16748,68,Male
C16749,43,Male
C16750,49,Male
C16751,66,Other
C16752,63,Male
C16753,19,Female
C16754,69,Male
C16755,59,Male
C16756,45,Male
C16757,53,Male
C16758,56,Female
C16759,51,Other
C16760,45,Female
C16761,67,Male
C16762,63,Male
C16763,55,Male
C16764,51,Male
C16765,60,Female
C16766,61,Male
C16767,68,Male
C16768,68,Other
C16769,54,Female
C16770,69,Male
C16771,68,Male
C16772,68,Male
C16773,67,Male
C16774,51,Other
C16775,69,Male
C16776,58,Male
C16777,54,Male
C16778,63,Male
C16779,24,Female
C16780,50,Male
C16781,69,Other
C16782,60,Other
C16783,63,Male
C16784,59,Male
C16785,68,Male
C16786,69,Male
C16787,65,Other
C16788,61,Male
C16789,58,Male
C16790,53,Male
C16791,64,Male
C16792,68,Male
C16793,55,Male
C16794,65,Male
C16795,68,Male
C16796,67,Male
C16797,44,Male
C16798,61,Male
C16799,62,Other
C16800,64,Other
C16801,66,Male
C16802,65,Male
C16803,68,Female
C16804,60,Male
C16805,62,Male
C16806,68,Male
C16807,64,Male
C16808,30,Male
C16809,54,Male
C16810,28,Male
C16811,63,Male
C16812,64,Male
C16813,64,Male
C16814,44,Male
C16815,53,Male
C16816,68,Male
C16817,61,Other
C16818,67,Male
C16819,61,Male
C16820,60,Male
C16821,60,Male
C16822,33,Male
C16823,69,Male
C16825,52,Male
C16826,52,Female
C16827,38,Male
C16828,59,Male
C16829,66,Male
C16830,67,Female
C16831,66,Male
C16832,54,Male
C16833,69,Male
C16834,67,Male
C16836,31,Male
C16837,69,Other
C16838,67,Male
C16839,66,Male
C16840,61,Male
C16841,56,Male
C16842,66,Male
C16843,61,Male
C16844,59,Male
C16845,66,Other
C16846,60,Male
C16847,67,Male
C16848,48,Male
C16849,55,Male
C16850,69,Male
C16851,51,Other
C16852,68,Male
C16853,58,Female
C16854,51,Male
C16855,48,Male
C16856,68,Male
C16857,63,Male
C16858,56,Male
C16859,56,Male
C16860,39,Male
C16861,64,Male
C16862,55,Male
C16863,67,Male
C16864,67,Male
C16865,56,Female
C16866,63,Other
C16867,57,Other
C16868,61,Female
C16869,55,Male
C16870,69,Male
C16871,68,Male
C16872,41,Male
C16873,68,Male
C16874,51,Female
C16875,69,Male
C16876,64,Male
C16877,68,Female
C16878,62,Male
C16879,45,Male
C16880,65,Other
C16881,56,Male
C16882,27,Male
C16883,58,Male
C16884,66,Male
C16885,48,Female
C16886,43,Female
C16887,53,Male
C16889,65,Male
C16890,63,Male
C16891,58,Male
C16892,64,Male
C16893,58,Male
C16894,57,Male
C16895,68,Male
C16896,55,Female
C16897,66,Male
C16898,68,Male
C16899,65,Male
C16900,57,Male
C16901,59,Male
C16902,40,Male
C16903,27,Male
C16904,60,Other
C16905,69,Other
C16906,43,Male
C16907,68,Male
C16908,42,Male
C16909,54,Male
C16910,37,Male
C16911,53,Male
C16912,43,Other
C16913,62,Male
C16914,65,Male
C16915,38,Female
C16917,66,Other
C16918,49,Other
C16919,59,Male
C16920,64,Male
C16921,23,Male
C16922,58,Other
C16923,50,Other
C16924,66,Male
C16925,18,Female
C16926,61,Male
C16927,34,Male
C16928,48,Other
C16929,58,Male
C16930,68,Male
C16931,52,Male
C16932,65,Male
C16933,69,Male
C16934,49,Other
C16935,43,Male
C16936,61,Male
C16937,69,Male
C16938,66,Male
C16939,33,Male
C16940,54,Male
C16941,61,Male
C16942,52,Male
C16943,65,Male
C16944,59,Female
C16945,61,Other
C16946,30,Male
C16947,55,Male
C16948,67,Other
C16949,64,Other
C16950,42,Male
C16951,56,Female
C16952,69,Male
C16953,66,Male
C16954,36,Male
C16955,50,Male
C16956,68,Male
C16957,60,Male
C16958,66,Male
C16959,69,Male
C16960,63,Male
C16961,49,Male
C16962,62,Male
C16963,64,Male
C16964,51,Male
C16965,67,Other
C16966,54,Male
C16967,68,Male
C16968,61,Male
C16969,67,Male
C16970,63,Other
C16971,68,Male
C16972,58,Female
C16973,61,Male
C16974,48,Other
C16975,57,Male
C16976,62,Male
C16977,48,Male
C16978,69,Male
C16979,64,Male
C16980,64,Other
C16981,69,Male
C16982,54,Male
C16983,51,Male
C16984,67,Male
C16985,67,Male
C16986,58,Male
C16987,63,Female
C16988,65,Male
C16989,40,Male
C16990,64,Male
C16991,61,Male
C16992,66,Male
C16993,68,Male
C16994,37,Male
C16995,66,Male
C16996,55,Male
C16997,48,Male
C16998,59,Male
C16999,63,Male
C17000,43,Male
C17001,61,Male
C17002,65,Other
C17003,54,Other
C17004,69,Male
C17005,69,Male
C17006,66,Male
C17007,48,Male
C17008,69,Male
C17009,66,Male
C17010,57,Other
C17011,65,Male
C17012,62,Male
C17013,65,Male
C17014,40,Other
C17015,47,Male
C17016,50,Male
C17017,56,Male
C17018,69,Male
C17019,54,Female
C17020,66,Male
C17021,68,Male
C17022,47,Male
C17023,67,Male
C17024,57,Other
C17025,44,Male
C17026,69,Male
C17027,52,Male
C17028,62,Male
C17029,61,Male
C17030,59,Male
C17031,34,Male
C17032,62,Male
C17033,36,Male
C17034,67,Male
C17035,61,Male
C17036,61,Male
C17037,63,Male
C17038,19,Male
C17039,63,Male
C17040,44,Male
C17041,68,Other
C17042,67,Male
C17043,60,Other
C17044,42,Female
C17045,69,Male
C17046,52,Male
C17048,52,Male
C17049,59,Female
C17050,69,Male
C17051,38,Male
C17052,64,Female
C17053,65,Male
C17054,53,Male
C17055,64,Male
C17056,66,Male
C17057,49,Female
C17058,57,Male
C17059,49,Male
C17060,55,Male
C17061,69,Other
C17062,67,Other
C17063,65,Male
C17064,59,Male
C17065,54,Male
C17066,58,Male
C17067,48,Male
C17068,69,Other
C17069,68,Male
C17070,23,Male
C17071,69,Male
C17072,67,Male
C17073,50,Male
C17074,68,Male
C17075,36,Male
C17076,54,Male
C17077,68,Male
C17078,69,Male
C17079,56,Male
C17080,68,Other
C17081,66,Male
C17082,69,Other
C17083,64,Male
C17084,51,Male
C17085,61,Male
C17086,66,Male
C17087,66,Male
C17088,56,Other
C17089,65,Male
C17090,69,Male
C17091,63,Other
C17092,69,Male
C17093,47,Male
C17094,67,Male
C17095,58,Male
C17096,57,Other
C17097,61,Male
C17098,66,Male
C17099,68,Male
C17100,42,Female
C17101,65,Male
C17102,68,Male
C17103,59,Male
C17104,41,Female
C17105,53,Male
C17106,61,Male
C17107,43,Female
C17108,64,Male
C17109,51,Male
C17110,63,Male
C17111,56,Male
C17112,65,Other
C17113,41,Male
C17114,66,Female
C17115,48,Male
C17116,68,Male
C17117,67,Male
C17118,56,Male
C17119,53,Male
C17120,62,Female
C17121,60,Male
C17122,53,Male
C17123,60,Male
C17124,62,Male
C17125,68,Male
C17126,65,Male
C17127,63,Other
C17128,38,Other
C17129,66,Other
C17130,69,Male
C17131,69,Other
C17132,42,Male
C17133,53,Male
C17134,53,Male
C17135,56,Male
C17136,67,Male
C17137,63,Male
C17138,67,Female
C17139,29,Male
C17140,59,Male
C17141,69,Other
C17142,68,Male
C17143,64,Male
C17144,29,Female
C17145,43,Other
C17146,65,Other
C17147,61,Male
C17148,62,Male
C17149,60,Male
C17150,62,Male
C17151,48,Male
C17152,64,Male
C17153,34,Male
C17154,62,Male
C17155,69,Male
C17156,54,Male
C17157,54,Male
C17158,57,Female
C17159,65,Female
C17160,57,Male
C17161,60,Male
C17162,69,Male
C17163,46,Male
C17164,63,Other
C17165,63,Other
C17166,49,Male
C17167,46,Male
C17168,68,Male
C17169,60,Other
C17170,68,Other
C17171,54,Male
C17172,30,Male
C17173,67,Male
C17174,62,Male
C17175,42,Male
C17176,61,Male
C17177,56,Female
C17178,37,Female
C17179,60,Male
C17180,60,Male
C17181,64,Other
C17182,66,Male
C17183,67,Male
C17184,42,Other
C17185,69,Other
C17186,45,Male
C17187,63,Other
C17188,62,Male
C17189,61,Male
C17190,68,Male
C17191,40,Other
C17192,69,Male
C17193,69,Male
C17194,56,Male
C17195,67,Female
C17196,53,Male
C17197,60,Male
C17198,57,Other
C17199,53,Male
C17200,61,Male
C17201,40,Female
C17202,48,Male
C17203,68,Female
C17204,40,Other
C17205,65,Male
C17206,69,Other
C17207,61,Male
C17208,31,Female
C17209,56,Male
C17210,63,Other
C17211,60,Male
C17212,69,Male
C17213,47,Male
C17214,63,Male
C17215,65,Male
C17216,68,Male
C17217,38,Female
C17218,66,Male
C17219,66,Male
C17220,63,Female
C17221,26,Male
C17222,62,Male
C17224,69,Other
C17225,60,Male
C17226,55,Other
C17227,64,Male
C17228,49,Male
C17229,62,Male
C17230,65,Male
C17231,48,Male
C17232,51,Male
C17233,66,Male
C17234,60,Male
C17235,64,Male
C17236,69,Male
C17237,39,Male
C17238,58,Male
C17239,49,Male
C17240,50,Male
C17241,59,Male
C17242,51,Male
C17243,55,Male
C17244,63,Male
C17245,68,Male
C17246,67,Male
C17247,67,Other
C17248,64,Male
C17249,69,Other
C17250,61,Male
C17251,51,Male
C17252,64,Other
C17253,61,Other
C17254,64,Male
C17255,67,Other
C17256,65,Other
C17257,63,Male
C17258,69,Other
C17259,55,Male
C17260,65,Other
C17261,58,Other
C17262,57,Male
C17263,69,Male
C17264,68,Other
C17265,59,Other
C17266,67,Male
C17267,66,Male
C17268,63,Male
C17269,65,Male
C17270,64,Male
C17271,41,Male
C17272,59,Male
C17273,60,Male
C17274,45,Other
C17275,62,Male
C17276,65,Male
C17278,50,Male
C17279,61,Other
C17280,69,Other
C17281,62,Male
C17282,67,Other
C17283,50,Other
C17284,51,Male
C17285,69,Other
C17286,40,Male
C17287,63,Male
C17288,50,Male
C17289,48,Female
C17290,46,Male
C17291,55,Male
C17292,69,Male
C17293,58,Male
C17294,69,Male
C17295,58,Male
C17296,68,Male
C17297,69,Male
C17298,50,Male
C17299,50,Other
C17300,58,Other
C17301,34,Other
C17302,43,Female
C17303,29,Male
C17304,63,Other
C17305,34,Female
C17306,42,Female
C17307,58,Male
C17308,33,Male
C17309,60,Male
C17310,61,Male
C17311,52,Male
C17312,63,Male
C17313,59,Male
C17314,64,Male
C17315,64,Male
C17316,63,Female
C17318,48,Male
C17319,68,Male
C17320,66,Male
C17321,64,Male
C17322,33,Male
C17323,62,Male
C17324,60,Male
C17325,65,Male
C17326,52,Male
C17327,62,Male
C17328,67,Male
C17329,54,Male
C17330,53,Male
C17331,67,Male
C17332,62,Other
C17333,60,Male
C17334,69,Male
C17335,43,Male
C17336,63,Male
C17337,47,Male
C17338,62,Female
C17339,53,Male
C17340,44,Male
C17341,31,Female
C17342,62,Other
C17343,58,Male
C17344,63,Male
C17345,69,Other
C17346,39,Male
C17347,53,Other
C17348,53,Male
C17349,63,Male
C17350,55,Male
C17351,43,Other
C17352,43,Other
C17353,65,Male
C17354,55,Male
C17355,55,Female
C17356,69,Male
C17357,59,Male
C17358,62,Male
C17359,69,Other
C17360,63,Male
C17361,55,Other
C17362,58,Male
C17363,58,Female
C17364,62,Male
C17365,51,Male
C17366,69,Male
C17367,57,Other
C17368,68,Other
C17369,57,Male
C17370,69,Other
C17371,58,Male
C17372,53,Male
C17373,56,Male
C17374,51,Male
C17375,59,Male
C17376,57,Other
C17377,53,Male
C17378,69,Other
C17379,53,Male
C17380,59,Other
C17381,60,Other
C17382,63,Male
C17383,30,Male
C17384,67,Male
C17385,64,Male
C17386,69,Male
C17387,64,Other
C17388,55,Male
C17389,60,Male
C17390,66,Male
C17391,67,Other
C17392,68,Male
C17393,62,Male
C17394,60,Male
C17395,55,Male
C17396,61,Male
C17397,44,Male
C17398,51,Male
C17399,69,Male
C17400,55,Other
C17401,69,Male
C17402,62,Male
C17403,61,Female
C17404,69,Male
C17405,66,Male
C17406,67,Male
C17407,66,Male
C17408,53,Male
C17409,33,Male
C17410,55,Male
C17411,58,Male
C17412,65,Male
C17413,69,Male
C17414,62,Female
C17415,63,Male
C17416,69,Male
C17418,68,Female
C17419,61,Male
C17420,66,Male
C17421,67,Male
C17422,57,Other
C17423,69,Female
C17424,50,Female
C17425,68,Male
C17426,67,Male
C17427,66,Other
C17428,64,Male
C17429,50,Male
C17430,68,Other
C17431,62,Male
C17432,68,Male
C17433,69,Male
C17434,68,Male
C17435,67,Male
C17436,65,Other
C17437,62,Male
C17438,69,Male
C17439,52,Female
C17440,63,Male
C17441,63,Male
C17442,64,Male
C17443,68,Male
C17444,64,Male
C17445,69,Male
C17446,58,Male
C17447,57,Male
C17448,62,Other
C17449,67,Male
C17450,69,Male
C17451,52,Male
C17452,53,Other
C17453,69,Male
C17454,66,Other
C17455,58,Male
C17456,64,Male
C17457,66,Male
C17458,57,Female
C17459,67,Female
C17460,59,Male
C17461,61,Male
C17462,44,Other
C17463,25,Male
C17464,45,Male
C17465,52,Other
C17466,62,Other
C17467,27,Male
C17468,69,Male
C17469,40,Male
C17470,64,Male
C17471,64,Other
C17472,48,Male
C17473,61,Male
C17474,64,Other
C17475,34,Male
C17476,67,Other
C17477,68,Male
C17478,64,Male
C17479,68,Other
C17480,68,Male
C17481,52,Female
C17482,48,Male
C17483,55,Male
C17484,55,Male
C17485,63,Male
C17486,57,Male
C17487,57,Male
C17488,38,Female
C17489,63,Male
C17490,46,Male
C17491,51,Male
C17492,62,Male
C17493,61,Other
C17494,67,Male
C17495,43,Male
C17496,69,Male
C17497,59,Male
C17498,67,Male
C17499,28,Female
C17500,69,Male
C17501,61,Male
C17502,60,Male
C17503,54,Male
C17504,58,Other
C17505,53,Male
C17506,61,Male
C17507,67,Male
C17508,57,Male
C17509,65,Other
C17510,58,Male
C17511,61,Male
C17512,64,Other
C17513,58,Male
C17514,56,Male
C17515,64,Male
C17516,59,Male
C17517,40,Male
C17518,46,Other
C17519,67,Male
C17520,64,Male
C17521,67,Male
C17522,47,Female
C17523,39,Other
C17524,58,Other
C17525,50,Male
C17526,68,Male
C17527,66,Male
C17528,33,Other
C17529,68,Male
C17530,38,Male
C17531,68,Male
C17532,43,Male
C17533,67,Male
C17534,44,Female
C17535,31,Male
C17536,69,Male
C17537,61,Male
C17538,50,Female
C17539,29,Female
C17540,64,Male
C17541,67,Other
C17542,28,Male
C17543,67,Male
C17544,56,Male
C17545,56,Male
C17546,62,Male
C17547,60,Male
C17548,66,Male
C17549,65,Male
C17550,65,Other
C17551,59,Male
C17552,33,Male
C17553,42,Female
C17554,39,Male
C17555,54,Female
C17556,54,Other
C17557,65,Other
C17559,62,Male
C17560,66,Male
C17561,55,Male
C17562,44,Male
C17563,54,Male
C17564,67,Male
C17565,41,Male
C17566,59,Other
C17567,50,Male
C17568,55,Male
C17569,68,Male
C17570,66,Male
C17571,46,Male
C17572,60,Male
C17573,56,Female
C17574,63,Other
C17575,58,Male
C17576,58,Other
C17577,64,Female
C17578,66,Male
C17579,69,Female
C17580,30,Male
C17581,65,Male
C17582,66,Male
C17583,63,Male
C17584,65,Male
C17585,65,Male
C17586,66,Male
C17587,64,Male
C17588,32,Male
C17589,61,Male
C17590,66,Male
C17591,63,Female
C17592,60,Male
C17593,50,Male
C17594,48,Male
C17595,66,Other
C17596,55,Male
C17597,36,Female
C17598,62,Male
C17599,54,Male
C17600,57,Male
C17601,57,Male
C17602,60,Other
C17603,60,Male
C17604,64,Other
C17605,52,Male
C17606,69,Male
C17607,63,Other
C17608,51,Male
C17609,50,Female
C17610,68,Male
C17611,64,Male
C17612,68,Male
C17613,56,Female
C17614,59,Male
C17615,53,Female
C17616,69,Male
C17617,64,Male
C17618,44,Male
C17619,65,Male
C17620,66,Other
C17621,60,Male
C17622,57,Male
C17623,54,Other
C17624,60,Male
C17625,49,Male
C17626,64,Male
C17627,67,Other
C17628,31,Female
C17629,68,Male
C17630,66,Male
C17631,64,Male
C17632,68,Male
C17633,58,Male
C17634,64,Male
C17635,41,Male
C17636,62,Other
C17637,65,Male
C17638,36,Male
C17639,63,Male
C17640,21,Male
C17641,60,Other
C17642,54,Male
C17643,58,Other
C17644,56,Male
C17645,63,Male
C17646,50,Male
C17647,67,Male
C17648,60,Male
C17649,49,Male
C17650,61,Male
C17651,68,Male
C17652,47,Male
C17653,60,Male
C17654,67,Male
C17655,48,Male
C17656,69,Male
C17657,59,Male
C17658,66,Male
C17659,60,Female
C17660,62,Male
C17661,69,Male
C17662,69,Other
C17663,55,Male
C17664,64,Male
C17665,37,Female
C17666,57,Male
C17667,69,Male
C17668,67,Male
C17669,69,Male
C17670,69,Male
C17671,41,Female
C17672,46,Female
C17673,26,Male
C17674,62,Male
C17675,52,Other
C17676,60,Male
C17677,53,Male
C17678,66,Male
C17679,56,Other
C17680,58,Other
C17681,57,Male
C17682,22,Female
C17683,59,Male
C17684,69,Male
C17685,68,Male
C17686,53,Male
C17687,49,Male
C17688,69,Male
C17689,67,Male
C17690,67,Male
C17691,68,Male
C17692,56,Male
C17693,43,Male
C17694,59,Male
C17695,56,Male
C17696,63,Male
C17697,64,Male
C17698,67,Male
C17699,54,Male
C17700,66,Male
C17701,54,Male
C17702,61,Male
C17703,51,Other
C17704,67,Male
C17705,61,Other
C17706,65,Male
C17707,65,Other
C17708,66,Male
C17709,65,Male
C17710,69,Male
C17711,53,Other
C17712,56,Male
C17713,59,Male
C17714,68,Male
C17715,64,Male
C17716,47,Male
C17717,62,Male
C17718,53,Male
C17719,66,Male
C17720,55,Male
C17721,62,Male
C17722,55,Male
C17723,53,Male
C17724,63,Male
C17725,69,Other
C17726,48,Male
C17727,65,Male
C17728,47,Male
C17729,53,Other
C17730,40,Other
C17731,56,Male
C17732,56,Male
C17733,63,Other
C17734,64,Male
C17735,56,Other
C17736,44,Male
C17737,69,Male
C17738,63,Male
C17739,58,Male
C17740,65,Male
C17741,67,Male
C17742,45,Male
C17743,67,Male
C17744,50,Male
C17746,65,Male
C17747,55,Female
C17748,57,Other
C17749,50,Male
C17750,62,Other
C17751,38,Male
C17752,57,Male
C17753,68,Male
C17754,61,Female
C17755,44,Female
C17756,69,Male
C17757,53,Other
C17758,65,Male
C17759,59,Male
C17760,68,Male
C17761,64,Male
C17762,51,Male
C17763,65,Male
C17764,64,Male
C17765,69,Male
C17766,62,Male
C17767,45,Male
C17768,64,Male
C17769,66,Other
C17770,48,Male
C17771,67,Male
C17772,48,Female
C17773,68,Male
C17774,64,Male
C17775,36,Female
C17776,68,Male
C17777,60,Male
C17778,67,Other
C17779,56,Male
C17780,66,Female
C17781,59,Male
C17782,64,Male
C17783,63,Male
C17784,59,Male
C17785,41,Male
C17786,52,Male
C17787,63,Male
C17788,58,Male
C17789,65,Male
C17790,64,Male
C17791,52,Male
C17792,46,Male
C17793,64,Male
C17794,65,Male
C17795,68,Male
C17796,59,Male
C17797,58,Male
C17798,63,Other
C17799,62,Male
C17800,38,Male
C17801,49,Male
C17802,69,Other
C17803,45,Other
C17804,69,Male
C17805,65,Male
C17806,61,Male
C17807,69,Other
C17808,27,Female
C17809,51,Male
C17810,66,Other
C17811,35,Male
C17812,62,Male
C17813,64,Male
C17814,65,Male
C17815,64,Male
C17816,55,Male
C17817,47,Male
C17818,59,Male
C17819,67,Male
C17820,66,Male
C17821,58,Male
C17822,59,Male
C17823,69,Male
C17824,62,Male
C17825,58,Other
C17826,69,Other
C17827,41,Male
C17828,19,Female
C17829,60,Male
C17830,65,Male
C17831,60,Male
C17832,55,Male
C17833,66,Male
C17834,65,Female
C17835,55,Male
C17836,57,Male
C17837,66,Male
C17838,66,Other
C17840,38,Other
C17841,62,Other
C17842,59,Male
C17843,68,Male
C17844,64,Male
C17845,36,Other
C17846,69,Male
C17847,54,Male
C17848,59,Male
C17849,42,Male
C17850,62,Male
C17851,63,Male
C17852,55,Male
C17853,62,Male
C17854,69,Other
C17855,60,Other
C17856,48,Male
C17857,62,Male
C17858,62,Male
